est_diameter_max,relative_velocity,miss_distance,absolute_magnitude,diameter_mean
-0.3316159348246112,-0.18816042510693998,0.49429670748963644,0.577785036090908,-0.33161593482017243
-0.3124861396078681,-1.0407290073069908,0.866715922516096,0.4121704005790258,-0.31248613957678556
0.23424598499225874,2.4271335191102037,1.219399316309538,-1.0093552208979613,0.2342459849369432
0.10195987667752196,1.2051483567658579,0.8439627089528555,-0.8368399755730842,0.10195987670654177
-0.3866426491024129,-1.14735509938406,0.056144590056477976,1.5093673608452447,-0.3866426491069305
0.4007843283003711,-0.2893448602861374,1.3367902222393722,-1.1818704662228385,0.40078432831938116
-0.3446253893835808,-0.6336662534063527,-1.5425347323083916,0.7157972323508105,-0.3446253894200712
-0.25465379663092547,1.1889507663820424,0.24367043293499827,0.06023930011627649,-0.2546537966628553
-0.34159412628915825,-0.8596101443574824,-0.8847468621966571,0.6812941832858346,-0.34159412627742425
-0.3683618591971154,-1.2891829824622878,-0.6122259338395972,1.060827723000565,-0.36836185917401204
0.8166296406757503,-1.6598901171189426,-0.4420345870206129,-1.4923979078076182,0.8166296407239109
0.296299836026792,0.42064943005995564,0.7609198000586911,-1.078361319027913,0.2962998360749928
0.0006363450521147894,1.7405279567937777,0.4774241016902611,-0.6712253400612032,0.0006363450491460356
-0.39351536747456967,-0.7140151382503255,-1.6207487620186558,1.7853917533650483,-0.3935153674716185
-0.0836028562910504,0.7976810437962046,0.3282293597706927,-0.49871009473632594,-0.0836028562229062
6.08247340449902,2.9466595008650094,-0.3916505116965897,-2.741408283959729,6.082473404525623
-0.2919030157258695,0.07204716913365933,0.5741511463743048,0.2672575945061296,-0.291903015685324
0.12850742191596246,-0.11545491024297497,-0.8212737801405496,-0.8747933295445581,0.12850742194993864
-0.19596406726102938,-0.4279016138478448,-1.3584764890321623,-0.18128204333855133,-0.19596406729302507
-0.25465379663092547,-0.5402977787610251,-1.275729987276134,0.06023930011627649,-0.2546537966628553
-0.2517853195926269,-1.0613306270723926,0.32462315568176997,0.04643808049028661,-0.2517853195488881
-0.057109006239022396,0.6203783645108439,-1.0465655498929038,-0.5573652781467836,-0.05710900628117737
-0.3601534483115867,0.09660688919242029,0.9699673231334293,0.9228155267406625,-0.36015344835828045
-0.08658560572149379,0.5243005643231229,-0.3042721200695077,-0.49180948492332976,-0.08658560575931754
0.6104436806304899,-1.5354590032836635,1.1899220766632788,-1.3543857115477158,0.6104436806204084
-0.3201594380761549,0.8138025022042227,0.9901136035138343,0.4742758888959815,-0.3201594380675152
-0.36644926155967894,-0.5003227878887417,-0.5710683153334143,1.026324673935589,-0.366449261539227
1.0577497346804712,0.9184669861673328,0.3148109580888674,-1.6269597991610225,1.0577497347173355
0.017968750582172073,-0.1966576697849978,0.4551777101769903,-0.702278084219681,0.01796875055729985
0.5380328598682631,2.3433454041851847,0.16933504485232767,-1.2991808330437549,0.5380328598939914
-0.0031187141417015687,0.1513420433273213,-0.8984294869207144,-0.6643247302482069,-0.0031187141796659972
4.916300215320208,1.2857578854868412,0.8805482973429298,-2.5930451729803337,4.916300215270942
-0.0031187141417015687,0.08815432439994729,0.1846225446125902,-0.6643247302482069,-0.0031187141796659972
-0.3201594380761549,-1.4643926733881838,-1.154375033716344,0.4742758888959815,-0.3201594380675152
-0.25465379663092547,-0.5220690862551809,-0.10308669789372006,0.06023930011627649,-0.2546537966628553
0.7139516457333381,-0.13565737717748952,0.9927618534388384,-1.4268421145841643,0.7139516457596402
-0.3201594380761549,-1.109443193259551,-0.8059483698936678,0.4742758888959815,-0.3201594380675152
0.2645586153658471,0.13387104134830227,1.2551350954687677,-1.0438582699629373,0.264558615377663
0.6584859623075945,0.8789584941702561,0.4957814300400495,-1.3888887606126916,0.6584859623394133
-0.2317950803696951,-0.3161232404709977,0.5486231575571254,-0.043269847078650066,-0.23179508034765653
1.2984724245600934,-0.14989403820754968,0.30097649467194104,-1.740819861075441,1.298472424530544
-0.2776218031993376,-0.4248158424884222,0.7508446903969599,0.18099997184369102,-0.2776218032209421
-0.35785400018652264,-0.6757954281203625,-0.7269098556929862,0.8883124776756878,-0.3578540001839664
-0.11494968821302805,0.5245603201205274,0.6191702708342883,-0.42280338679337914,-0.11494968815042306
-0.19596406726102938,-0.23620750353373202,-1.0355147287016329,-0.18128204333855133,-0.19596406729302507
-0.39487295787980853,-1.207913344638512,-0.10472158143903267,1.854397851494999,-0.39487295787441506
-0.3475202231250029,-0.6416863593169626,-1.409243997642988,0.7503002814157852,-0.34752022313332215
-0.08658560572149379,-0.6002301568502153,-1.2907976497123554,-0.49180948492332976,-0.08658560575931754
-0.27456290617455803,-1.092661022698176,-0.05962794430239222,0.16374844731120305,-0.2745629061436727
-0.21470403069954688,0.10129056372868349,-0.7235217978460262,-0.1122759452086007,-0.21470403069344232
0.1512510026972827,0.7295290201712802,1.510598095640768,-0.905846073703036,0.15125100271966305
-0.3821317917987986,-1.4585219051231917,-1.3300276434423386,1.3713551645853435,-0.38213179180025997
-0.2863870238152316,0.3651843107550424,-0.1151506043984095,0.23275454544115368,-0.286387023811802
-0.38888403210644856,-1.5110149513588444,-0.7945961205160507,1.5887243736946883,-0.3888840320495796
1.7906345676605018,1.8345797618783255,0.9170611698728788,-1.9305866309328061,1.7906345677042295
-0.08658560572149379,-0.8838992932365503,-0.38096622367863303,-0.49180948492332976,-0.08658560575931754
-0.37193268567378424,-0.9645122827337604,-1.4957019507615776,1.1298338211305154,-0.3719326856989141
-0.39351536747456967,1.0296630759536665,1.6493085730325663,1.7853917533650483,-0.3935153674716185
-0.1540621972406855,-0.8762576526246775,-0.7401186983767019,-0.3158439346919557,-0.15406219727808737
0.9348708163691903,-1.45677696599625,1.6265322832590867,-1.561404005937569,0.9348708164194532
0.6584859623075945,-0.37414778285641087,-0.37130317323443,-1.3888887606126916,0.6584859623394133
0.998202877843951,1.5366415755831278,0.4655435387308522,-1.5959070550025447,0.9982028778482298
-0.37518931810281597,0.7604586359557084,1.5166706221480686,1.1988399192604662,-0.37518931809160944
-0.3316159348246112,-0.9904380356898878,1.237344471007672,0.577785036090908,-0.33161593482017243
-0.385591598511595,1.1120531989292175,-1.644465011691717,1.47486431178027,-0.3855915984846622
-0.15288571431892903,2.441886645613648,0.8398071039503865,-0.3192942395984526,-0.15288571435620524
-0.3866426491024129,-0.45178284154521436,-1.632077068565024,1.5093673608452447,-0.3866426491069305
-0.1281816312480395,0.44716887257898785,1.632640071537984,-0.38830033772840444,-0.12818163124346807
-0.33842000419453194,-0.09702148993178879,-0.26491904942607986,0.6467911342208587,-0.3384200042471212
-0.3795449567041095,-0.12932681904732096,0.3940028662157972,1.3023490664553927,-0.3795449566795203
1.2828187327224052,0.7491925499368269,1.332996052403385,-1.733919251262446,1.282818732692519
0.07896539499890437,0.2166288327329857,-0.015186400326671226,-0.8023369265081095,0.0789653949634009
0.24922781436196936,-1.579282929834607,1.6594961252645324,-1.0266067454304493,0.2492278143559721
-0.39920935005191377,-0.5248658758091131,0.34192452473497575,2.130422244014803,-0.39920935008051256
0.1776522000637198,2.6516575188766636,1.3782161760550464,-0.9403491227680107,0.17765220011051916
-0.05548500774587907,0.11850235768152961,1.6724129748890117,-0.5608155830532816,-0.05548500777005662
-0.3446253893835808,-0.8445831768373212,-1.1190373815871595,0.7157972323508105,-0.3446253894200712
-0.1216418255139096,0.8454873511356107,1.3351331378044986,-0.4055518622608912,-0.12164182552347311
-0.2997150268066085,-0.6861736493471884,-0.5032354791332829,0.3190121681035923,-0.2997150268004733
0.1260380549206959,1.5936398503785663,0.1224123756345038,-0.8713430246380601,0.12603805495579085
0.296299836026792,3.127532290666023,0.9064251998241171,-1.078361319027913,0.2962998360749928
-0.37518931810281597,-0.6898394883138933,-1.165924885398966,1.1988399192604662,-0.37518931809160944
12.906006320111633,1.6277813887384212,1.2680066352023824,-3.279655849373346,12.906006320076829
2.6133694405347603,0.14971952910243788,0.2626229893849826,-2.1686576694811373,2.6133694404707595
-0.38764639463744144,-0.30107082351897224,0.7148928582702969,1.5438704099102205,-0.3876463946529256
-0.37193268567378424,0.7838236223023979,0.9958903686662215,1.1298338211305154,-0.3719326856989141
-0.3475202231250029,-0.10731320262309713,0.559890160203269,0.7503002814157852,-0.34752022313332215
-0.31597513024252066,0.5819379250355157,-0.1500812304039734,0.4397728398310068,-0.31597513018970314
-0.2971707472171353,1.0691189455111227,0.9065036688431733,0.3017606435711043,-0.29717074721353987
0.07227102123076726,1.0646277867938676,1.053073172804258,-0.7919860117886164,0.07227102121847022
-0.3446253893835808,-0.7176122659597315,-1.2521481127114968,0.7157972323508105,-0.3446253894200712
-0.3821317917987986,-0.32201983613153645,-1.5593963945916556,1.3713551645853435,-0.38213179180025997
-0.3683618591971154,-1.0400829065567878,-1.6161611273707375,1.060827723000565,-0.36836185917401204
-0.16441025505223084,-0.64666082867722,0.2704006399068996,-0.2847911905334779,-0.16441025499302023
-0.26822970011267744,-1.1921584061724368,-0.2634349070767597,0.1292453982462271,-0.2682297000993701
-0.3617012029154779,0.27831030336286927,1.1991930048576032,0.9469676610861454,-0.3617012029221563
-0.2971707472171353,0.511580606260196,1.2964758232983362,0.3017606435711043,-0.29717074721353987
-0.35082256282751473,-0.0781243233486803,1.2252640337908824,0.7917039402937561,-0.3508225627995045
0.057005835439965756,0.1224225975223935,-0.7513425787644731,-0.7678338774431335,0.057005835487732935
-0.16441025505223084,0.020970565821776806,-0.6260991790485904,-0.2847911905334779,-0.16441025499302023
-0.10810167084207696,-0.004226253188131942,1.1851574954046191,-0.4400549113258671,-0.10810167081726034
-0.35292488755601475,-0.539602390162587,-1.585437777055955,0.8193063795457358,-0.35292488761222673
-0.3446253893835808,0.3446075235003742,0.46949412663234535,0.7157972323508105,-0.3446253894200712
-0.3683618591971154,-0.8136609961414207,-1.6196557220501655,1.060827723000565,-0.36836185917401204
0.5645636579228972,0.41677122890546714,0.8308332574532551,-1.319882662482741,0.5645636579285062
-0.08658560572149379,0.642326125411485,-0.040353845358977576,-0.49180948492332976,-0.08658560575931754
-0.3554461823336734,-0.7866238514497225,-0.01780494756944085,0.8538094286107119,-0.35544618235904146
-0.33475542284779713,-0.7714664033618325,-1.526644714793375,0.608837780249386,-0.3347554229052749
-0.2806110711536254,-0.7281618132480626,-1.2252239512732952,0.19825149637617898,-0.28061107113029726
-0.3268451100650493,-1.2343744447917653,-1.1117093641590676,0.5329310723064403,-0.32684511010099165
-0.38504764108533907,0.25740687047018185,0.42262437148648957,1.457612787247782,-0.3850476411201011
0.71913469847135,0.5779833016114813,0.13254479002491487,-1.4302924194906625,0.7191346984717839
-0.35292488755601475,-1.0937766580397483,-0.16271713287375755,0.8193063795457358,-0.35292488761222673
-0.3502847678479028,0.002402445291112476,-1.301832035218695,0.7848033304807611,-0.3502847678534261
-0.3316159348246112,-0.8178978494728282,-1.3039751233923589,0.577785036090908,-0.33161593482017243
-0.3895203908528999,-1.3679159783533437,-1.2885781322577325,1.6128765080401712,-0.3895203908943923
-0.21470403069954688,-0.37337908431173594,-1.0501495872217426,-0.1122759452086007,-0.21470403069344232
0.5781065044299436,-0.16457433439116334,1.4010947184079436,-1.330233577202233,0.5781065044232737
-0.3623494043673419,0.7181401531044178,0.615078923604735,0.9573185758056384,-0.36234940437484975
-0.3070056197484281,-1.3031011642770503,-0.9021225940245076,0.37076674170105617,-0.3070056197334347
0.1776522000637198,-0.7656902297368702,1.372923566965306,-0.9403491227680107,0.17765220011051916
-0.3821317917987986,-1.6343231075196998,-1.2581744038168463,1.3713551645853435,-0.38213179180025997
-0.11494968821302805,1.013818406246162,0.024554138242991273,-0.42280338679337914,-0.11494968815042306
-0.3795449567041095,-0.771249983988902,-1.1214452462359314,1.3023490664553927,-0.3795449566795203
0.6104436806304899,0.8401240462588072,0.5638826356791491,-1.3543857115477158,0.6104436806204084
-0.3808681509933447,-1.246659083190988,-1.5802947715130056,1.3368521155203674,-0.3808681509986823
-0.37193268567378424,-0.625101955651129,1.6260243757579387,1.1298338211305154,-0.3719326856989141
-0.3735984885717991,-0.31338734421703973,-1.4628268433862168,1.1643368701954901,-0.3735984886020537
0.8166296406757503,1.7295590953868192,-1.2068686753765072,-1.4923979078076182,0.8166296407239109
0.1512510026972827,-1.3059913794797708,0.2355218833436554,-0.905846073703036,0.15125100271966305
-0.37670854844069007,0.6384067936339796,0.5422020948176689,1.2333429683254422,-0.3767085483911223
-0.11764504810598189,-0.13245197834746303,0.7655479651324187,-0.4159027769803842,-0.11764504807888283
-0.3241554210153611,-0.6153153812818059,-0.7354929892868379,0.5087789379609574,-0.32415542099730144
-0.30747398609363263,1.2829021204432718,1.5082543422089263,0.374217046607553,-0.3074739861118006
-0.2971707472171353,-1.4881723388127381,-1.3752622553911817,0.3017606435711043,-0.29717074721353987
-0.2225900681759473,0.8425645639156315,-0.17783477357780209,-0.08122320105012286,-0.22259006821178814
0.004426149306178303,0.7492767439400972,-0.3297144599627598,-0.678125949874198,0.004426149317226001
3.3437185617476324,2.196798938787392,0.1515525780052106,-2.3308220000865214,3.343718561717272
0.07896539499890437,-0.3560592400629875,1.4363820610126257,-0.8023369265081095,0.0789653949634009
0.23424598499225874,-0.5453866287000485,1.3789124120125926,-1.0093552208979613,0.2342459849369432
0.9348708163691903,0.6248240692026429,-0.5245436787876725,-1.561404005937569,0.9348708164194532
-0.3683618591971154,-1.0222877766767358,-0.33230913263323225,1.060827723000565,-0.36836185917401204
-0.2473823030367261,0.342270894360723,0.6766281886634403,0.025736251051301787,-0.24738230303775102
-0.3623494043673419,-1.2237592539540718,0.0821874072971812,0.9573185758056384,-0.36234940437484975
-0.17541610585990638,-0.012560135363270775,-1.2923423779044931,-0.250288141468502,-0.17541610590611623
-0.2317950803696951,-0.6847930154942008,-0.35751705321650457,-0.043269847078650066,-0.23179508034765653
-0.23976811452497065,-0.7175641655256302,-0.05035869112921598,-0.008766798013674141,-0.23976811457551114
5.62136454076582,3.5296918767565018,1.1766138409148739,-2.686203405455768,5.621364540760145
-0.35240654514804076,-0.7519395661043087,-1.579823960744695,0.8124057697327409,-0.3524065451683656
-0.36644926155967894,-0.7728476828674665,-0.4073742724881241,1.026324673935589,-0.366449261539227
-0.017797826533825303,-0.5991948662027905,1.1926858689179884,-0.6367222909962272,-0.017797826558129233
0.6151489623624977,0.3955575514294512,0.1983524654291773,-1.3578360164542138,0.6151489624027133
0.1512510026972827,-0.049499132340061106,-0.19698942671634043,-0.905846073703036,0.15125100271966305
-0.2234462887584515,-0.873620577867379,-1.3484298560683503,-0.07777289614362477,-0.223446288722142
-0.3683618591971154,-1.2756089995932545,1.0563474864764564,1.060827723000565,-0.36836185917401204
0.4007843283003711,-1.2429536201562617,0.9462736537893979,-1.1818704662228385,0.40078432831938116
-0.1281816312480395,0.10722455524014998,1.2649360350190155,-0.38830033772840444,-0.12818163124346807
-0.2806110711536254,0.05253186487718199,0.7060453236255735,0.19825149637617898,-0.28061107113029726
-0.3022013916377813,0.6279825834613522,0.4219472721269204,0.33626369263608025,-0.30220139167982424
-0.2008120921540237,-1.190996187366215,-0.2718917877082797,-0.16403051880606337,-0.2008120921373166
0.2645586153658471,-0.23171181143696082,-0.1162828865722905,-1.0438582699629373,0.264558615377663
-0.3403419906576042,0.7685477694475655,-0.4889265530941102,0.6674929636598448,-0.34034199066137333
-0.3070056197484281,-1.1923513140812714,-0.7773843721208953,0.37076674170105617,-0.3070056197334347
0.6634129971078048,-0.7701966025167102,-1.016287829485169,-1.3923390655191896,0.663412997146508
-0.1281816312480395,0.016839856619640596,-1.469927196463763,-0.38830033772840444,-0.12818163124346807
-0.3889762011775726,-0.5313157534760128,0.30597963360685126,1.5921746786011863,-0.3889762011884673
-0.34159412628915825,-0.053281207391542976,-1.284901535789877,0.6812941832858346,-0.34159412627742425
-0.39487295787980853,-0.9464990046653876,-0.3923324955864648,1.854397851494999,-0.39487295787441506
1.1992537421592346,1.4688252546641263,1.459698693335188,-1.6959658972909732,1.1992537421925862
-0.37518931810281597,0.25120226898307374,1.2168366403574544,1.1988399192604662,-0.37518931809160944
-0.20554976264535008,1.6834355564341341,1.0416992418404798,-0.1467789942735754,-0.20554976262118793
0.23424598499225874,-1.4088206613299112,0.38697913180434207,-1.0093552208979613,0.2342459849369432
-0.15288571431892903,-0.5150837096661521,0.9056469614429374,-0.3192942395984526,-0.15288571435620524
-0.34159412628915825,-1.536742418617432,-1.1035146414018764,0.6812941832858346,-0.34159412627742425
-0.20554976264535008,-0.31785740893969044,0.7016492905177254,-0.1467789942735754,-0.20554976262118793
-0.34159412628915825,-0.6352327579502268,-1.5753281578095104,0.6812941832858346,-0.34159412627742425
-0.3942097897727989,-0.47679202459188574,-0.33769428814708685,1.8198948024300243,-0.39420978977374554
-0.35785400018652264,-0.6023841469642899,-0.4520853804344746,0.8883124776756878,-0.3578540001839664
-0.2234462887584515,-0.5631930358254662,-0.5576498621227722,-0.07777289614362477,-0.223446288722142
-0.2517853195926269,0.5358675309196536,0.4485653289713534,0.04643808049028661,-0.2517853195488881
-0.3350962904444962,-0.9362298145545306,0.5927938861480961,0.612288085155884,-0.33509629045693645
-0.31597513024252066,-1.0071914953812435,0.6869312303578822,0.4397728398310068,-0.31597513018970314
0.1776522000637198,0.1276237581477756,-0.0763825618262803,-0.9403491227680107,0.17765220011051916
0.15643442720499995,3.464493623421049,1.3752418082792062,-0.9127466835160309,0.1564344272568491
-0.2919030157258695,-1.3616117649658879,-0.22912162373345424,0.2672575945061296,-0.291903015685324
0.34673841611693246,1.132287963272985,1.0829659307908228,-1.1301158926253758,0.34673841614001516
-0.39920935005191377,-1.074894863204881,1.6566605125465395,2.130422244014803,-0.39920935008051256
-0.3878416561896378,-0.7188169778709024,0.1319320896406037,1.5507710197232154,-0.38784165612920507
-0.3554461823336734,-1.0545156294126785,-1.5933028371812394,0.8538094286107119,-0.35544618235904146
